YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201604,103698,619923,1,1.12,"N","THOMAS",32.866,-95.0667,3251960,954002
201604,103698,619925,1,.44,"N","GRICE",32.8063,-95.1191,3248378,957146
201604,103698,619927,1,.54,"NNW","MIDWAY",32.8576,-94.9518,3251456,9457108
201604,103698,619929,1,.82,"W","GILMER",32.7297,-94.944,3243782,9456640
201604,103698,619930,1,1.09,"WNW","GILMER",32.7335,-94.9483,3244010,9456898
201604,103698,619931,1,.67,"N","DIANA",32.7095,-94.7522,3242570,9445132
201604,103698,619932,1,3.89,"E","HARLETON",32.6785,-94.5039,3240710,9430234
201604,103698,619933,1,1.18,"NW","ALBA",32.7931,-95.633,3247586,9537980
201604,103698,619934,1,.49,"E","GOLDEN",32.7299,-95.5616,3243794,9533696
201604,103698,619935,1,1.95,"NW","MINEOLA WISENER ARPT",32.697,-95.5467,3241820,9532802
201604,103698,619936,1,3.72,"E","MARSHALL NORTHEAST",32.581,-94.2661,3234860,9415966
201604,103698,619937,1,1.86,"W","OWENTOWN",32.4248,-95.2114,3225488,9512684
201604,103698,619938,1,.68,"SSE","WINONA",32.4905,-95.1668,3229430,9510008
201604,103698,619939,1,.78,"N","FLINT",32.2111,-95.3479,3212666,9520874
201604,103698,619940,1,.96,"ENE","NOONDAY",32.2365,-95.4055,3214190,9524330
201604,103698,619941,1,1.89,"WSW","COPLEN",32.2388,-95.3096,3214328,9518576
201604,103698,619942,1,.17,"N","HENDERSON",32.1525,-94.7997,329150,9447982
201604,103858,621198,5,1.32,"ENE","VALLEY MILLS",39.3294,-81.4284,3919764,8125704
201604,103858,621236,1,3,"NW","HARRISVILLE",39.2307,-81.0896,3913842,815376
201604,103858,621329,1,0,"N","BECKLEY",37.78,-81.18,3746800,8110800
201604,103858,621343,1,0,"N","CONINGS",39.08,-80.77,394800,8046200
201604,103858,621428,1,0,"N","LE ROY",38.9,-81.55,3854000,8133000
201604,103858,621737,1,1,"NE","PARKERSBURG",39.2802,-81.5368,3916812,8132208
201604,103873,621277,1,.86,"NE","FREMONT ARPT",41.46,-96.52,4127600,9631200
201604,103873,621278,1,.86,"NW","NICKERSON",41.54,-96.49,4132400,9629400
201604,103873,621279,1,.86,"SE","FREMONT",41.44,-96.49,4126400,9629400
201604,103873,621280,1,.52,"E","MEAD",41.23,-96.49,4113800,9629400
201604,103873,621281,1,1.38,"S","WAHOO",41.2,-96.62,4112000,9637200
201604,103873,621284,1,.86,"SE","BLAIR",41.54,-96.14,4132400,968400
201604,103873,621286,1,.95,"NNW","WEST LINCOLN",40.8432,-96.725,4050592,9643500
201604,103873,621290,1,1.71,"ESE","WEST LINCOLN",40.82,-96.69,4049200,9641400
201604,103873,621290,2,.45,"ENE","ARROW ARPT",40.872,-96.6419,4052320,9638514
201604,103873,621291,1,.87,"NW","HOLLAM",40.54,-96.79,4032400,9647400
201604,103874,621301,1,3.45,"N","WHITING",42.18,-96.15,4210800,969000
201604,103874,621304,1,4.15,"W","GRANT CENTER",42.18,-96.08,4210800,964800
201604,103874,621306,1,71.91,"NNW","MINEOLA",42.155,-96.082,429300,964920
201604,103874,621308,1,2.96,"WSW","SHENANDOAH",40.75,-95.42,4045000,9525200
201604,103874,621310,1,2.51,"WSW","SHENANDOAH",40.75,-95.41,4045000,9524600
201604,103876,621320,1,2.1,"NW","LANHAM",40.02,-96.91,401200,9654600
201604,103876,621321,1,2.61,"SW","DE WITT",40.37,-96.95,4022200,9657000
201604,103876,621322,1,0,"N","FALLS CITY",40.07,-95.6,404200,9536000
201604,103881,621330,1,.69,"S","ROBBINSVILLE",40.21,-74.62,4012600,7437200
201604,103881,621683,1,0,"N","CREAM RIDGE",40.13,-74.52,407800,7431200
201604,103882,621331,1,5.48,"SE","BARNEGAT INLET",39.7,-74.14,3942000,748400
201604,103882,621332,1,1.48,"NNW","BRANT BEACH",39.64,-74.21,3938400,7412600
201603,103113,616205,1,.91,"SW","KINGSLAND SUNRISE AR",30.59,-98.41,3035400,9824600
201603,103113,616206,1,1.91,"WSW","FARILAND",30.62,-98.31,3037200,9818600
201603,103113,616207,1,7.32,"SE","VANCE",29.74,-99.92,2944400,9955200
201603,103113,616208,1,4.98,"NE","WIMBERLEY",30.05,-97.99,303000,9759400
201603,103113,616209,1,1.38,"ESE","LEAKEY",29.72,-99.73,2943200,9943800
201603,103113,616210,1,.69,"N","KYLE",29.99,-97.87,2959400,9752200
201603,103113,616211,1,2.4,"E","ZORN",29.75,-97.93,2945000,9755800
201603,103113,616212,1,.92,"SE","CONVERSE",29.51,-98.31,2930600,9818600
201603,103113,616213,1,.92,"NW","CONVERSE",29.53,-98.33,2931800,9819800
201603,103113,616214,1,2.83,"SSE","TERREL HILLS",29.43,-98.44,2925800,9826400
201603,103113,616215,1,.69,"N","SEGUIN",29.58,-97.97,2934800,9758200
201603,103113,616216,1,2.07,"S","STAPLES",29.75,-97.83,2945000,9749800
201603,103113,616217,1,.69,"S","LABATT",29.19,-98.22,2911400,9813200
201603,103113,616218,1,4.52,"NNE","LABATT",29.26,-98.19,2915600,9811400
201603,103113,616219,1,3.3,"SSW","FLORESVILLE",29.09,-98.2,295400,9812000
201603,103113,616220,1,1.39,"WNW","GILLETT",29.14,-97.82,298400,9749200
201603,103113,616221,1,0,"N","BIG WELLS",28.57,-99.57,2834200,9934200
201603,103113,618271,1,2.74,"W","PALM",28.6342,-99.795,2838052,9947700
201603,103123,616222,1,1.79,"NW","AVON",34.1,-94.34,346000,9420400
201603,103123,616223,1,10,"N","DIERKS",34.2647,-94.02,3415882,941200
201603,103123,616224,1,.48,"E","GILLHAM",34.171,-94.3117,3410260,9418702
201603,103123,616225,1,1.58,"ENE","GILLHAM",34.1812,-94.296,3410872,9417760
201603,103123,616226,1,2.84,"W","DIERKS",34.1142,-94.0692,346852,944152
201603,103123,616227,1,.92,"E","MT HOLLY",33.3021,-92.9543,3318126,9257258
201603,103123,616228,1,4.56,"WSW","DIERKS",34.0965,-94.0944,345790,945664
201603,103123,616229,1,.37,"SW","WILTON",33.7267,-94.1552,3343602,949312
201603,103123,616230,1,2.22,"NW","HILLSBORO",33.15,-92.53,339000,9231800
201603,103123,616231,1,1.37,"SSW","SMACKOVER",33.3506,-92.7351,3321036,9244106
201603,103123,616232,1,.47,"SE","SMACKOVER",33.3647,-92.725,3321882,9243500
201603,103123,616233,1,.71,"NW","NEW LONDON",33.1876,-92.3382,3311256,9220292
201603,103123,616234,1,1.38,"N","WASHINGTON",33.79,-93.68,3347400,9340800
201603,103123,616235,1,2.77,"SW","NICK SPGS",33.1772,-92.5894,3310632,9235364
201603,103123,616251,1,1.05,"NE","STRONG",33.1102,-92.3566,336612,9221396
201603,103123,616255,1,.24,"SW","LAWSON",33.1975,-92.4829,3311850,9228974
201603,103123,616256,1,.67,"WSW","PRESCOTT",33.7951,-93.39,3347706,9323400
201603,103123,616630,1,1.85,"SSW","BAKER SPGS",34.294,-94.1774,3417640,9410644
201603,103123,616631,1,1.84,"SSW","BAKER SPGS",34.294,-94.1774,3417640,9410644
201603,103139,616298,1,.39,"NW","EAGLETOWN",34.034,-94.5748,342040,9434488
201603,103140,616300,1,.49,"NNW","SPEARSVILLE",32.936,-92.6044,3256160,9236264
201603,103140,616301,1,.6,"NE","DOWNSVILLE",32.6269,-92.4138,3237614,9224828
201603,103140,616302,1,.42,"N","CHATHAM",32.3061,-92.4503,3218366,9227018
201603,103141,616305,1,.95,"NNE","EL DORADO",33.2133,-92.6657,3312798,9239942
201603,103141,616306,1,.89,"NE","TAYLOR",33.1104,-93.461,336624,9327660
201603,103141,616308,1,28.14,"W","WILKES",33.1559,-93.4557,339354,9327342
201603,103141,616309,1,2.44,"NNE","TEXARKANA",33.4608,-94.0292,3327648,941752
201603,103141,616311,1,2.45,"W","TEXARKANA MACKS ARPT",33.4008,-94.0224,3324048,941344
201603,103141,616313,1,3.46,"SSW","DOOLEY",33.4251,-93.8768,3325506,9352608
201603,103141,616314,1,1.06,"NE","TEXARKANA",33.44,-94.0361,3326400,942166
201603,103142,616316,1,1.97,"WNW","RUGBY",33.5145,-95.2994,3330870,9517964
201603,103142,616317,1,1.97,"S","DETROIT",33.6415,-95.2722,3338490,9516332
201603,103142,616320,1,.65,"S","CLARKSVILLE",33.6107,-95.0515,3336642,953090
201603,103142,616322,1,.63,"SE","ENGLISH",33.6225,-94.8638,3337350,9451828
201603,103142,616325,1,.5,"N","ANNONA",33.5872,-94.9203,3335232,9455218
201603,103142,616326,1,.82,"NNW","MC COY",33.5816,-95.123,3334896,957380
201603,103142,616327,1,2.46,"ESE","CLARKSVILLE",33.6076,-95.0099,3336456,95594
201603,103142,616328,1,2.76,"N","DE KALB",33.54,-94.6191,3332400,9437146
201603,103142,616329,1,3.96,"WSW","HOOKS",33.4534,-94.3157,3327204,9418942
201603,103142,616330,1,2.28,"W","HOOKS",33.4663,-94.2893,3327978,9417358
201603,103142,616331,1,.28,"SSE","TEXARKANA",33.4261,-94.0487,3325566,942922
201603,103142,616332,1,.44,"NW","MT VERNON",33.1851,-95.2345,3311106,9514070
201603,103142,616333,1,2.48,"ENE","THEDFORD",32.4977,-95.363,3229862,9521780
201603,103142,616335,1,2.58,"SSW","JONESVILLE",32.4846,-94.1141,3229076,946846
201603,103142,616353,1,.64,"SE","BAGWELL",33.6626,-95.1633,3339756,959798
201603,103144,616355,1,.23,"WNW","VANCEVILLE",32.601,-93.7338,3236060,9344028
201603,103144,616356,1,.59,"S","DIXIE INN",32.5916,-93.3314,3235496,9319884
201603,103176,616556,1,4.49,"SW","ARMSTRONG",34,-96.39,3400,9623400
201603,103176,616557,1,0,"N","BOKCHITO",34.02,-96.14,341200,968400
201603,103177,617890,1,1.84,"WSW","LAWTON",34.6,-98.42,3436000,9825200
201603,103177,617891,1,0,"N","GRANDFIELD",34.23,-98.69,3413800,9841400
201603,103177,617892,1,2.07,"N","DAVIDSON",34.27,-99.08,3416200,994800
201603,103186,617080,1,.11,"NNE","PROVENCAL",31.6515,-93.1993,3139090,9311958
201603,103186,617081,1,1.17,"SW","NATCHITOCHES",31.7597,-93.0957,3145582,935742
201603,103186,617082,1,.51,"SE","NATCHEZ",31.6741,-93.0447,3140446,932682
201603,103186,617083,1,.54,"SW","NATCHITOCHES",31.7642,-93.086,3145852,935160
201603,103186,617084,1,1.44,"SW","LUCAS",32.3829,-93.7139,3222974,9342834
201603,103186,617085,1,1.47,"NE","LA ROSEN",32.4133,-93.7804,3224798,9346824
201603,103186,617086,1,3,"SSW","LAKE IATT",31.5791,-92.667,3134746,9240020
201603,103186,617087,1,.65,"SW","GRAND ECORE",31.8123,-93.0863,3148738,935178
201603,103186,617088,1,.2,"SE","QUITMAN",32.348,-92.7175,3220880,9243050
201603,103186,617089,1,1.94,"SSE","SHREVEPORT",32.4528,-93.7416,3227168,9344496
201603,103186,617090,1,1.45,"E","LA ROSEN",32.3983,-93.7752,3223898,9346512
201603,103186,617943,1,2.68,"N","CROSS LAKE",32.5388,-93.8713,3232328,9352278
201603,103186,617943,2,1.5,"ESE","METCALF",32.3905,-93.8768,3223430,9352608
201603,103186,617943,3,.49,"WSW","LUCAS",32.3975,-93.7079,3223850,9342474
201603,103186,617943,4,2.17,"ENE","SHREVEPORT",32.4942,-93.7168,3229652,9343008
201603,103186,617943,5,.65,"NNE","COOPER RD",32.5388,-93.7958,3232328,9347748
201604,103882,621333,1,3.19,"NNE","BRANT BEACH",39.66,-74.17,3939600,7410200
201604,103888,621377,1,.94,"SW","GUILDERLAND CENTER",42.6918,-73.9847,4241508,7359082
201604,103888,621378,1,.61,"S","SCHENECTADY",42.7914,-73.9179,4247484,7355074
201604,103888,621379,1,.35,"E","SCHENECTADY",42.7993,-73.9131,4247958,7354786
201604,103888,621380,1,.81,"SE","SCOTIA",42.8227,-73.9575,4249362,7357450
201604,103888,621381,1,.67,"S","HAWTHORNE HILL",42.7904,-73.8726,4247424,7352356
201604,103888,621382,1,1.74,"SSW","HAWTHORNE HILL",42.7767,-73.8833,4246602,7352998
201604,103888,621384,1,1.66,"SE","GLENRIDGE",42.8513,-73.8795,4251078,7352770
201604,103888,621385,1,1.14,"E","CLINTON HGTS",42.62,-73.7275,4237200,7343650
201604,103888,621386,1,1.11,"S","SNAKE HILL",42.9841,-73.7469,4259046,7344814
201604,103888,621388,1,1.57,"ENE","SARATOGA SPGS CO ARP",43.0578,-73.8409,433468,7350454
201604,103888,621390,1,.68,"SSE","GLENS FALLS",43.3107,-73.6458,4318642,7338748
201604,103888,621393,1,.54,"NE","GLENS FALLS",43.3255,-73.6422,4319530,7338532
201604,103888,621402,1,.73,"NNE","GLENS FALLS",43.3289,-73.6422,4319734,7338532
201604,103888,621403,1,.23,"ENE","GLENS FALLS",43.3213,-73.6458,4319278,7338748
201604,103888,621406,1,1.8,"WSW","VAUGHNS CORNERS",43.372,-73.6041,4322320,7336246
201604,103888,621411,1,1.2,"SSW","SOUTH GLENS FALLS",43.2835,-73.6575,4317010,7339450
201604,103888,621416,1,2.38,"NNE","HARTMAN",43.3018,-73.752,4318108,7345120
201604,103888,621417,1,1.69,"N","REYNOLDS CORNERS",43.2745,-73.6512,4316470,7339072
201604,103888,621419,1,.79,"NNW","REYNOLDS CORNERS",43.2602,-73.657,4315612,7339420
201604,103888,621420,1,.39,"WSW","SOUTH CORINTH",43.1981,-73.8873,4311886,7353238
201604,103888,621421,1,.45,"NE","GLENS FALLS",43.3252,-73.6445,4319512,7338670
201604,103888,621422,1,.34,"NE","GLENS FALLS",43.3236,-73.6454,4319416,7338724
201604,103888,621424,1,.46,"ENE","SCHENECTADY",42.8023,-73.9116,4248138,7354696
201604,103888,621426,1,1.67,"WSW","WYATTS",42.84,-74.03,4250400,741800
201604,103632,619394,1,2.2,"NNE","BELLVILLE",31.619,-84.8746,3137140,8452476
201604,103632,619394,2,1.37,"ENE","SUTTONS CORNER",31.6063,-84.8179,3136378,8449074
201604,103632,619395,1,2.83,"W","MOYE",31.6063,-84.8179,3136378,8449074
201604,103632,619395,2,2.05,"ENE","DICKEY",31.5646,-84.6296,3133876,8437776
201604,103633,619396,1,2.29,"SE","EVA",28.3,-81.8,2818000,8148000
201604,103633,619397,1,3.02,"SSE","DAVENPORT",28.12,-81.58,287200,8134800
201604,103633,619398,1,3.69,"NE","LAKE MARION LAKE",28.11,-81.48,286600,8128800
201604,103633,619399,1,3.91,"ENE","LAKE MARION LAKE",28.1,-81.47,286000,8128200
201604,103633,619400,1,1.4,"ENE","LAKE WALES MUNI ARPT",27.89,-81.6,2753400,8136000
201604,103633,619401,1,1.22,"E","HAINES CITY",28.11,-81.61,286600,8136600
201604,103642,619406,1,.56,"E","CLAYTON",36.45,-103.17,3627000,10310200
201604,103642,619407,1,3.33,"E","SENECA",36.63,-103.07,3637800,1034200
201604,103643,624184,1,0,"N","BROWNS CROSSROADS",31.41,-85.52,3124600,8531200
201604,103643,624259,1,1.15,"WNW","GENEVA MUNICIPAL ARPT",31.0571,-85.8775,313426,8552650
201604,103643,624259,2,1.43,"WNW","GENEVA MUNICIPAL ARPT",31.0572,-85.8827,313432,8552962
201604,103643,624259,3,1.26,"W","GENEVA MUNICIPAL ARPT",31.0521,-85.8812,313126,8552872
201604,103643,624259,4,1.08,"W","GENEVA MUNICIPAL ARPT",31.0517,-85.8781,313102,8552686
201604,103643,624260,1,.87,"NNE","CURRYTOWN",31.2821,-85.5157,3116926,8530942
201604,103643,624260,2,.73,"SE","CURRYTOWN",31.2624,-85.5114,3115744,8530684
201604,103643,624260,3,1.89,"E","CURRYTOWN",31.267,-85.4882,3116020,8529292
201604,103643,624260,4,1.9,"S","MIDLAND CITY",31.2825,-85.4898,3116950,8529388
201604,103643,624262,1,1.73,"N","WICKSBURG",31.225,-85.6173,3113500,8537038
201604,103643,624262,2,2.01,"NNE","WICKSBURG",31.2257,-85.604,3113542,8536240
201604,103643,624262,3,2.47,"NNE","WICKSBURG",31.2329,-85.6034,3113974,8536204
201604,103643,624262,4,2.06,"SSE","POWER DAM ROAD",31.2351,-85.6209,3114106,8537254
201604,103643,624263,1,.69,"N","GRIMES",31.31,-85.44,3118600,8526400
201604,103643,624263,2,.12,"SW","GRIMES",31.299,-85.4417,3117940,8526502
201604,103643,624263,3,1.07,"E","GRIMES",31.3016,-85.422,3118096,8525320
201604,103643,624263,4,.9,"ESE","(DHN)NAPIER FIELD",31.3138,-85.4266,3118828,8525596
201604,103643,624264,1,1.37,"WSW","CURRYTOWN",31.26,-85.54,3115600,8532400
201604,103643,624264,2,1.85,"WSW","CURRYTOWN",31.2631,-85.5503,3115786,8533018
201604,103643,624264,3,1.41,"W","CURRYTOWN",31.2684,-85.5438,3116104,8532628
201604,103643,624264,4,1.18,"WSW","CURRYTOWN",31.2643,-85.5388,3115858,8532328
201604,103643,624265,1,.69,"N","KINSTON",31.22,-86.17,3113200,8610200
201604,103643,624265,2,1.14,"E","KINSTON",31.2122,-86.1508,3112732,869048
201604,103643,624265,3,1.68,"NE","KINSTON",31.2265,-86.149,3113590,868940
201604,103643,624265,4,1.14,"N","KINSTON",31.2262,-86.1665,3113572,869990
201604,103643,624266,1,1.25,"NNW","CURRYTOWN",31.2856,-85.5308,3117136,8531848
201604,103643,624266,2,1.14,"N","CURRYTOWN",31.2863,-85.5228,3117178,8531368
201604,103643,624266,3,1.48,"SE","PINCKARD",31.2941,-85.5232,3117646,8531392
201604,103643,624266,4,1.17,"SSE","PINCKARD",31.2957,-85.5295,3117742,8531770
201604,103643,624267,1,1.2,"ESE","PERA",31.1232,-86.0714,317392,864284
201604,103643,624267,2,.62,"W","SAMSON LOGAN MUNICIPAL ARPT",31.0988,-86.0703,315928,864218
201604,103643,624267,3,1.68,"ESE","SAMSON",31.0985,-86.0151,315910,86906
201604,103643,624267,4,1.15,"WNW","SELLERSVILLE",31.1274,-86.0175,317644,861050
201604,103643,624268,1,2.46,"ESE","GREEN ACRES",31.21,-85.43,3112600,8525800
201604,103643,624268,2,2.4,"E","GREEN ACRES",31.2138,-85.4301,3112828,8525806
201604,103643,624268,3,2.2,"ESE","GREEN ACRES",31.2133,-85.4336,3112798,8526016
201604,103643,624268,4,2.35,"ENE","PETERMAN",31.2097,-85.4319,3112582,8525914
201604,103643,624269,1,2.1,"SSW","POWER DAM ROAD",31.2347,-85.6595,3114082,8539570
201604,103643,624269,2,2.79,"WNW","WICKSBURG",31.2221,-85.6595,3113326,8539570
201604,103643,624269,3,2.06,"NW","WICKSBURG",31.2221,-85.6434,3113326,8538604
201604,103643,624269,4,1.99,"S","POWER DAM ROAD",31.2312,-85.6419,3113872,8538514
201604,103643,624270,1,1.51,"N","SLOCOMB",31.1218,-85.5881,317308,8535286
201604,103643,624270,2,1.86,"NNW","SLOCOMB",31.1231,-85.6062,317386,8536372
201604,103643,624270,3,.92,"W","SLOCOMB",31.0982,-85.6055,315892,8536330
201604,103643,624270,4,.37,"ESE","SLOCOMB",31.098,-85.5842,315880,8535052
201604,103698,619943,1,2.28,"ENE","MONROE",32.3366,-94.6918,3220196,9441508
201604,103698,619944,1,.44,"WNW","PINEHILL",32.1022,-94.6071,326132,9436426
201604,103698,619945,1,1.29,"SSW","SMITH",32.8134,-94.98,3248804,9458800
201604,103701,619946,1,2.17,"N","ROCKY BRANCH",32.7114,-92.1973,3242684,9211838
201604,103701,619947,1,3.58,"WNW","COOLEY",32.8855,-92.6889,3253130,9241334
201604,103701,619947,2,3.28,"WSW","BERNICE",32.7978,-92.6999,3247868,9241994
201604,103701,619947,3,.29,"SSE","ROCKY BRANCH",32.6765,-92.1973,3240590,9211838
201604,103701,619947,4,1.12,"E","MARION",32.9029,-92.211,3254174,9212660
201604,103701,619948,1,1.99,"E","LAWHON",32.3771,-93.186,3222626,9311160
201604,103701,619948,2,3.57,"SSE","JAMESTOWN",32.3063,-93.1874,3218378,9311244
201604,103701,619948,3,1.89,"S","MT OLIVE",32.3029,-92.7953,3218174,9247718
201604,103701,619948,4,2.82,"NNE","UNION",32.416,-92.7974,3224960,9247844
201604,103701,619949,1,1.4,"SE","LORRAINE",32.4568,-94.0117,3227408,94702
201604,103701,619949,2,2.61,"WSW","GREENWOOD",32.4136,-94.0104,3224816,94624
201604,103701,619949,3,1.93,"WNW","METCALF",32.4154,-93.9276,3224924,9355656
201604,103701,619949,4,.99,"WNW","FLOURNEY",32.4574,-93.9345,3227444,9356070
201604,103701,619950,1,2.42,"W","EUREKA",32.5683,-92.3916,3234098,9223496
201604,103701,619950,2,2.27,"WNW","CADERVILLE",32.4392,-92.3875,3226352,9223250
201604,103701,619950,3,4.35,"ESE","PINE GROVE",32.416,-91.9872,3224960,9159232
201604,103701,619950,4,.85,"SW","SWARTZ",32.5712,-91.9803,3234272,9158818
201604,103701,619951,1,1.08,"WNW","DREW",32.5562,-92.2371,3233372,9214226
201604,103701,619951,2,3.39,"SE","CHENIERE",32.4624,-92.2426,3227744,9214556
201604,103701,619951,3,1.58,"ENE","PINE GROVE",32.46,-92.0256,3227600,921536
201604,103701,619951,4,1.51,"SW","FRIZZELL",32.5556,-92.0194,3233336,921164
201604,103701,619952,1,1.42,"W","HIGHLAND PARK",32.5486,-92.1444,3232916,928664
201604,103701,619952,2,2.43,"SSE","MONROE",32.4664,-92.108,3227984,926480
201604,103701,619952,3,1.28,"ESE","(MLU)MONROE RGNL ARP",32.5127,-92.0098,3230762,92588
201604,103701,619952,4,.67,"ESE","HAMMOCK",32.6279,-92.0187,3237674,921122
201604,103703,619981,1,1.31,"WSW","PETROLEUM",36.69,-86.27,3641400,8616200
201604,103703,619982,1,2.32,"WNW","HARLAN XRDS",36.66,-85.74,3639600,8544400
201604,103703,619983,1,2.61,"ESE","RANDOLPH",36.95,-85.66,3657000,8539600
201604,103703,619984,1,.89,"NE","TANBARK",36.73,-85.37,3643800,8522200
201604,103703,619985,1,.89,"SE","WAGO",36.71,-85.16,3642600,859600
201604,103888,621426,2,1.38,"S","SCOTIA GAY VLY ARPT",42.85,-74.03,4251000,741800
201604,103888,621437,1,.51,"SW","GLENRIDGE",42.864,-73.9059,4251840,7354354
201604,103899,621459,1,1.49,"NNW","DUNCAN",34.52,-97.97,3431200,9758200
201604,103899,621460,1,0,"N","DAVIDSON",34.24,-99.08,3414400,994800
201604,103899,621462,1,0,"N","(HBR)HOBART AIRPORT",34.99,-99.05,3459400,993000
201604,103899,621463,1,5.13,"NNE","WALTERS ARPT",34.44,-98.38,3426400,9822800
201604,103899,621464,1,3.5,"N","SEWARD",35.85,-97.48,3551000,9728800
201604,103899,621465,1,0,"N","BLACKWELL",36.8,-97.28,3648000,9716800
201604,103899,621466,1,1.38,"S","REED",34.88,-99.7,3452800,9942000
201604,103899,621468,1,7.77,"SW","HARDY",36.9,-96.91,3654000,9654600
201604,103899,621469,1,2.2,"SE","TIPTON ARPT",34.44,-99.14,3426400,998400
201604,103899,621470,1,0,"N","RANDLETT",34.18,-98.46,3410800,9827600
201604,103899,621471,1,0,"N","ELDORADO",34.47,-99.65,3428200,9939000
201604,103899,621472,1,5.64,"NNE","BOONE",34.98,-98.44,3458800,9826400
201604,103899,621473,1,7.94,"SSE","TEMPLE",34.16,-98.19,349600,9811400
201604,103899,621475,1,3.07,"NE","LAKE ELLSWORTH DAM",34.82,-98.33,3449200,9819800
201604,103899,621476,1,2.84,"W","(FSI)FORT SILL",34.67,-98.43,3440200,9825800
201604,103899,621477,1,2.27,"W","CYRIL",34.9,-98.24,3454000,9814400
201604,103899,621479,1,.69,"S","GERONIMO",34.47,-98.38,3428200,9822800
201604,103899,621481,1,2.07,"N","AGAWAM",34.9,-97.95,3454000,9757000
201604,103899,621482,1,1.84,"WSW","CYRIL",34.89,-98.23,3453400,9813800
201604,103899,621483,1,2.15,"NNW","DUNCAN",34.53,-97.97,3431800,9758200
201604,103899,621484,1,2.15,"NNW","DUNCAN",34.53,-97.97,3431800,9758200
201604,103899,621485,1,1.49,"NNW","DUNCAN",34.52,-97.97,3431200,9758200
201604,103899,621486,1,.57,"E","FREDERICK",34.39,-99.01,3423400,99600
201604,103899,621488,1,1.83,"WNW","LIMA",35.18,-96.63,3510800,9637800
201604,103899,621489,1,2.98,"NNE","SPARKS",35.65,-96.8,3539000,9648000
201604,103899,621490,1,1.5,"NNE","ARDMORE",34.19,-97.13,3411400,977800
201604,103703,619986,1,2.15,"NNW","WATAUGA",36.85,-85.08,3651000,854800
201604,103706,620005,1,5,"W","GIRARD",33.35,-100.7566,3321000,10045396
201604,103706,620006,1,2.04,"SW","CLAIREMONT",33.1509,-100.777,339054,10046620
201604,103706,620007,1,0,"N","LOCKNEY",34.12,-101.43,347200,10125800
201604,103706,620008,1,0,"N","SPUR",33.48,-100.85,3328800,10051000
201604,103714,620027,1,0,"N","TULIA",34.53,-101.77,3431800,10146200
201604,103714,620028,1,3.02,"N","FLOYDADA",34.0236,-101.3253,341416,10119518
201604,103714,620030,1,1.67,"W","BROADWAY",33.6995,-101.099,3341970,1015940
